Year,Site,C/T,Plot,Plant,bud,flw_pk,sen,upr
2008,CASS,C,5,2,,,,
2008,CASS,C,5,3,,,,
2008,CASS,C,5,4,174,186,,192
2008,CASS,C,5,5,174,184,,197
2008,CASS,T,6,1,,,,
2008,CASS,T,6,2,180,192,,194
2008,CASS,T,6,3,180,184,,
2008,CASS,T,6,4,176,180,,192
2008,CASS,T,6,5,176,183,,193
2008,CASS,C,6,1,173,183,,192
2008,CASS,C,6,2,180,185,,199
2008,CASS,C,6,3,173,185,,193
2008,CASS,C,6,4,,,,
2008,CASS,C,6,5,175,187,,194
2008,CASS,C,6,5a,174,,,
2008,CASS,T,7,1,171,184,,205
2008,CASS,T,7,2,,,,
2008,CASS,T,7,3,,,,
2008,CASS,T,7,4,171,185,,194
2008,CASS,T,7,5,170,185,,205
2008,CASS,C,7,1,,,,
2008,CASS,C,7,2,,,,
2008,CASS,C,7,3,,,,
2008,CASS,C,7,4,,,,
2008,CASS,C,7,5,176,185,,194
2008,CASS,T,8,1,171,180,,
2008,CASS,T,8,2,171,180,,190
2008,CASS,T,8,3,173,182,,192
2008,CASS,T,8,4,172,182,,191
2008,CASS,T,8,5,,,,
2008,CASS,C,8,1,175,185,,194
2008,CASS,C,8,2,,,,
2008,CASS,C,8,3,183,188,,207
2008,CASS,C,8,4,,,,
2008,CASS,C,8,5,170,184,,198
2008,CASS,T,9,1,,,,
2008,CASS,T,9,2,,,,
2008,CASS,T,9,3,,,,
2008,CASS,T,9,4,,,,
2008,CASS,T,9,5,,,,
2008,CASS,C,9,1,,,,
2008,CASS,C,9,2,174,187,,194
2008,CASS,C,9,3,175,183,,194
2008,CASS,C,9,4,173,185,,195
2008,CASS,C,9,5,,,,
2008,CASS,T,10,1,,,,
2008,CASS,T,10,2,,,,
2008,CASS,T,10,3,174,182,,190
2008,CASS,T,10,4,,,,
2008,CASS,T,10,5,175,182,,195
2008,CASS,C,10,1,176,184,,192
2008,CASS,C,10,2,,,,
2008,CASS,C,10,3,,,,
2008,CASS,C,10,4,,,,
2008,CASS,C,10,5,,,,
2008,CASS,T,11,1,,,,
2008,CASS,T,11,2,170,182,,193
2008,CASS,T,11,3,,,,
2008,CASS,T,11,4,,,,
2008,CASS,T,11,5,173,181,,192
2008,CASS,C,11,1,,,,
2008,CASS,C,11,2,176,184,,199
2008,CASS,C,11,3,176,186,,198
2008,CASS,C,11,4,176,184,,196
2008,CASS,C,11,5,,,,
2008,CASS,T,12,1,,,,
2008,CASS,T,12,2,,,,
2008,CASS,T,12,3,,,,
2008,CASS,T,12,4,,,,
2008,CASS,T,12,5,,183,,192
2008,CASS,C,12,1,,,,
2008,CASS,C,12,2,,,,
2008,CASS,C,12,3,175,182,,194
2008,CASS,C,12,4,,,,
2008,CASS,C,12,5,172,183,,198
2008,CASS,T,13,1,171,190,,193
2008,CASS,T,13,2,171,183,,192
2008,CASS,T,13,3,,,,
2008,CASS,T,13,4,171,181,,193
2008,CASS,T,13,5,176,185,,
2008,CASS,C,13,1,171,193,,
2008,CASS,C,13,2,,,,
2008,CASS,C,13,3,,,,
2008,CASS,C,13,4,,,,
2008,CASS,C,13,5,,,,
2008,CASS,T,14,1,173,180,,191
2008,CASS,T,14,2,,,,
2008,CASS,T,14,3,171,180,,196
2008,CASS,T,14,4,171,180,,191
2008,CASS,T,14,5,,,,
2008,CASS,C,14,1,,,,
2008,CASS,C,14,2,,,,
2008,CASS,C,14,3,,,,
2008,CASS,C,14,4,,,,
2008,CASS,C,14,5,173,183,,195
2008,CASS,T,15,1,173,184,,194
2008,CASS,T,15,2,,,,
2008,CASS,T,15,3,,,,
2008,CASS,T,15,4,,,,
2008,CASS,T,15,5,172,183,,195
2008,CASS,C,15,1,,,,
2008,CASS,C,15,2,171,182,,193
2008,CASS,C,15,3,,,,
2008,CASS,C,15,4,173,,,
2008,CASS,C,15,5,,,,
2008,CASS,T,16,1,173,182,,192
2008,CASS,T,16,2,173,182,,195
2008,CASS,T,16,3,174,183,,192
2008,CASS,T,16,4,172,180,,193
2008,CASS,T,16,5,178,192,,194
2008,CASS,C,16,1,177,184,,203
2008,CASS,C,16,2,,,,
2008,CASS,C,16,3,,,,
2008,CASS,C,16,4,,,,
2008,CASS,C,16,5,170,182,,205
2008,CASS,T,17,1,,,,
2008,CASS,T,17,2,,,,
2008,CASS,T,17,3,174,,,198
2008,CASS,T,17,4,,,,
2008,CASS,T,17,5,,,,196
2008,CASS,C,17,1,172,186,,198
2008,CASS,C,17,2,173,186,,193
2008,CASS,C,17,3,173,182,,194
2008,CASS,C,17,4,,,,
2008,CASS,C,17,5,,,,
2008,CASS,T,18,1,175,182,,192
2008,CASS,T,18,2,,,,
2008,CASS,T,18,3,,,,
2008,CASS,T,18,4,,,,
2008,CASS,T,18,5,175,186,,198
2008,CASS,C,18,1,176,186,,205
2008,CASS,C,18,2,173,189,,
2008,CASS,C,18,3,176,180,,205
2008,CASS,C,18,4,173,185,,192
2008,CASS,C,18,5,178,182,,194
2008,DRY,T,1,1,173,179,,192
2008,DRY,T,1,2,,,,
2008,DRY,T,1,3,176,180,,195
2008,DRY,T,1,4,,,,
2008,DRY,T,1,5,,,,
2008,DRY,C,1,1,,,,
2008,DRY,C,1,2,,,,
2008,DRY,C,1,3,177,,,
2008,DRY,C,1,4,173,181,,188
2008,DRY,C,1,5,177,186,,195
2008,DRY,T,2,1,176,184,,192
2008,DRY,T,2,2,,,,
2008,DRY,T,2,3,,,,
2008,DRY,T,2,4,173,,,
2008,DRY,T,2,5,173,180,,189
2008,DRY,C,2,1,,,,
2008,DRY,C,2,2,,,,
2008,DRY,C,2,3,,,,
2008,DRY,C,2,4,,,,
2008,DRY,C,2,5,173,182,,192
2008,DRY,T,3,1,174,187,,192
2008,DRY,T,3,2,174,188,,209
2008,DRY,T,3,3,,,,
2008,DRY,T,3,4,,,,
2008,DRY,T,3,5,180,,,
2008,DRY,C,3,1,173,180,,195
2008,DRY,C,3,2,175,182,,193
2008,DRY,C,3,3,,,,
2008,DRY,C,3,4,173,185,,188
2008,DRY,C,3,5,,,,
2008,DRY,T,4,1,,,,
2008,DRY,T,4,2,173,180,,188
2008,DRY,T,4,3,,,,
2008,DRY,T,4,4,,,,
2008,DRY,T,4,5,,,,
2008,DRY,C,4,1,,,,
2008,DRY,C,4,2,,,,
2008,DRY,C,4,3,173,182,,194
2008,DRY,C,4,4,,,,
2008,DRY,C,4,5,,,,
2008,DRY,T,5,1,,,,
2008,DRY,T,5,2,,,,
2008,DRY,T,5,3,174,185,,200
2008,DRY,T,5,4,,,,
2008,DRY,T,5,5,,,,
2008,DRY,C,5,1,174,181,,195
2008,DRY,C,5,2,176,181,,187
2008,DRY,C,5,3,176,185,,193
2008,DRY,C,5,4,,,,
2008,DRY,C,5,5,,181,,194
2008,DRY,T,6,1,176,181,,194
2008,DRY,T,6,2,176,184,,192
2008,DRY,T,6,3,,,,
2008,DRY,T,6,4,175,178,,195
2008,DRY,T,6,5,,,,
2008,DRY,C,6,1,,,,
2008,DRY,C,6,2,,,,
2008,DRY,C,6,3,,,,
2008,DRY,C,6,4,,,,
2008,DRY,C,6,5,,,,
2008,DRY,T,7,1,176,185,,192
2008,DRY,T,7,2,174,185,,194
2008,DRY,T,7,3,,,,
2008,DRY,T,7,4,,,,
2008,DRY,T,7,5,173,185,,198
2008,DRY,C,7,1,174,185,,195
2008,DRY,C,7,2,174,185,,198
2008,DRY,C,7,3,,,,
2008,DRY,C,7,4,173,185,,194
2008,DRY,C,7,5,183,187,,
2008,DRY,T,8,1,,,,
2008,DRY,T,8,2,,,,
2008,DRY,T,8,3,,,,
2008,DRY,T,8,4,,,,
2008,DRY,T,8,5,,,,
2008,DRY,C,8,1,,,,
2008,DRY,C,8,2,,,,
2008,DRY,C,8,3,,,,
2008,DRY,C,8,4,,,,
2008,DRY,C,8,5,,,,
2008,DRY,T,9,1,,,,
2008,DRY,T,9,2,174,,,
2008,DRY,T,9,3,,,,
2008,DRY,T,9,4,,,,193
2008,DRY,T,9,5,,,,
2008,DRY,C,9,1,,,,
2008,DRY,C,9,2,,,,
2008,DRY,C,9,3,,,,
2008,DRY,C,9,4,,,,
2008,DRY,C,9,5,,,,
2008,DRY,T,10,1,,,,
2008,DRY,T,10,2,174,188,,198
2008,DRY,T,10,3,,,,
2008,DRY,T,10,4,176,185,,193
2008,DRY,T,10,5,,,,
2008,DRY,C,10,1,,,,
2008,DRY,C,10,2,,,,
2008,DRY,C,10,3,,,,
2008,DRY,C,10,4,,,,
2008,DRY,C,10,5,,,,
2007,DRY,T,1,2,169,182,,191
2007,DRY,T,1,3,172,188,,216
2007,DRY,T,1,4,,,,
2007,DRY,T,1,5,168,181,,194
2007,DRY,C,1,1,,,,
2007,DRY,C,1,2,169,182,,194
2007,DRY,C,1,3,,,,
2007,DRY,C,1,4,,,,
2007,DRY,C,1,5,,,,
2007,DRY,T,2,1,168,187,,216
2007,DRY,T,2,2,169,188,,
2007,DRY,T,2,3,,,,
2007,DRY,T,2,4,,,,
2007,DRY,T,2,5,,,,
2007,DRY,C,2,1,170,178,,190
2007,DRY,C,2,2,,,,
2007,DRY,C,2,3,,,,
2007,DRY,C,2,4,,,,
2007,DRY,C,2,5,,,,
2007,DRY,T,3,1,,,,
2007,DRY,T,3,2,,,,
2007,DRY,T,3,3,,,,
2007,DRY,T,3,4,168,182,,194
2007,DRY,T,3,5,,,,
2007,DRY,C,3,1,,,,
2007,DRY,C,3,2,,,,
2007,DRY,C,3,3,172,181,,188
2007,DRY,C,3,4,,,,
2007,DRY,C,3,5,171,180,,189
2007,DRY,T,4,1,,,,
2007,DRY,T,4,2,,,,
2007,DRY,T,4,3,,,,
2007,DRY,T,4,4,,,,
2007,DRY,T,4,5,,,,
2007,DRY,C,4,1,,,,
2007,DRY,C,4,2,,,,
2007,DRY,C,4,3,,,,
2007,DRY,C,4,4,,,,
2007,DRY,C,4,5,,,,
2007,DRY,T,5,1,,,,
2007,DRY,T,5,2,,,,
2007,DRY,T,5,3,168,181,,190
2007,DRY,T,5,4,,,,
2007,DRY,T,5,5,,,,
2007,DRY,C,5,1,,,,
2007,DRY,C,5,2,,,,
2007,DRY,C,5,3,,,,
2007,DRY,C,5,4,174,186,,218
2007,DRY,C,5,5,,,,
2007,DRY,T,6,1,,,,
2007,DRY,T,6,2,171,185,,217
2007,DRY,T,6,3,,,,
2007,DRY,T,6,4,,,,
2007,DRY,T,6,5,,,,
2007,DRY,C,6,1,,,,
2007,DRY,C,6,2,168,183,,218
2007,DRY,C,6,3,,,,
2007,DRY,C,6,4,175,190,,
2007,DRY,C,6,5,,,,
2007,DRY,T,7,1,,,,
2007,DRY,T,7,2,,,,
2007,DRY,T,7,3,168,187,,218
2007,DRY,T,7,4,,,,
2007,DRY,T,7,5,,,,
2007,DRY,C,7,1,,,,
2007,DRY,C,7,2,169,187,,218
2007,DRY,C,7,3,,,,
2007,DRY,C,7,4,171,188,,218
2007,DRY,C,7,5,,,,
2007,DRY,T,8,1,,,,
2007,DRY,T,8,2,,,,
2007,DRY,T,8,3,,,,
2007,DRY,T,8,4,,,,
2007,DRY,T,8,5,,,,
2007,DRY,C,8,1,,,,
2007,DRY,C,8,2,,,,
2007,DRY,C,8,3,,,,
2007,DRY,C,8,4,,,,
2007,DRY,C,8,5,,,,
2007,DRY,T,9,1,,,,
2007,DRY,T,9,2,,,,
2007,DRY,T,9,3,169,182,,218
2007,DRY,T,9,4,,,,
2007,DRY,T,9,5,,,,
2007,DRY,C,9,1,,,,
2007,DRY,C,9,2,,,,
2007,DRY,C,9,3,,,,
2007,DRY,C,9,4,,,,
2007,DRY,C,9,5,,,,
2007,DRY,T,10,1,,,,
2007,DRY,T,10,2,174,186,,
2007,DRY,T,10,3,,,,218
2007,DRY,T,10,4,170,180,,195
2007,DRY,T,10,5,,,,
2007,DRY,C,10,1,,,,
2007,DRY,C,10,2,,,,
2007,DRY,C,10,3,,,,
2007,DRY,C,10,4,,,,
2007,DRY,C,10,5,,,,
2003,DRY,T,2,1,,,,
2003,DRY,T,2,2,,,,
2003,DRY,T,2,3,,,,
2003,DRY,T,2,4,,,,
2003,DRY,T,2,5,,,,
2003,DRY,C,2,1,,,,
2003,DRY,C,2,2,,,,
2003,DRY,C,2,3,,,,
2003,DRY,C,2,4,,,,
2003,DRY,C,2,5,,,,
2003,DRY,T,3,1,,,,
2003,DRY,T,3,2,,,,
2003,DRY,T,3,3,,,,
2003,DRY,T,3,4,,,,
2003,DRY,T,3,5,,,,
2003,DRY,C,3,1,180,189,,
2003,DRY,C,3,2,,,,
2003,DRY,C,3,3,,,,
2003,DRY,C,3,4,,,,
2003,DRY,C,3,5,,,,
2003,DRY,T,4,1,,,,
2003,DRY,T,4,2,180,186,,194
2003,DRY,T,4,3,,,,
2003,DRY,T,4,4,,,,
2003,DRY,T,4,5,,,,
2003,DRY,C,4,1,,,,
2003,DRY,C,4,2,181,189,,214
2003,DRY,C,4,3,,,,
2003,DRY,C,4,4,,,,
2003,DRY,C,4,5,,,,
2003,DRY,T,5,1,177,189,,
2003,DRY,T,5,2,,,,
2003,DRY,T,5,3,,,,
2003,DRY,T,5,4,,,,
2003,DRY,T,5,5,,,,
2003,DRY,C,5,1,,,,
2003,DRY,C,5,2,,189,,214
2003,DRY,C,5,3,,,,
2003,DRY,C,5,4,,,,
2003,DRY,C,5,5,174,186,,194
2003,DRY,T,7,1,,,,
2003,DRY,T,7,2,,,,
2003,DRY,T,7,3,,,,
2003,DRY,T,7,4,177,198,,214
2003,DRY,T,7,5,,,,
2003,DRY,C,7,1,,,,
2003,DRY,C,7,2,177,189,,214
2003,DRY,C,7,3,,,,
2003,DRY,C,7,4,,,,
2003,DRY,C,7,5,,,,
2003,DRY,T,9,1,,,,
2003,DRY,T,9,2,,,,
2003,DRY,T,9,3,180,186,,194
2003,DRY,T,9,4,177,189,,214
2003,DRY,T,9,5,,,,
2003,DRY,C,9,1,,,,
2003,DRY,C,9,2,,,,
2003,DRY,C,9,3,,,,
2003,DRY,C,9,4,,,,
2003,DRY,C,9,5,,,,
2002,SB,C,1,306,,,,
2002,SB,C,1,307,,187,,191
2002,SB,C,1,308,,,,
2002,SB,C,1,309,,,,
2002,SB,C,1,310,,,,
2002,SB,C,2,236,,187,,
2002,SB,C,2,315,,,,
2002,SB,C,2,316,,187,,
2002,SB,C,2,317,,,,
2002,SB,C,2,318,,,,
2002,SB,C,3,256,,,,
2002,SB,C,3,251,,,,
2002,SB,C,3,253,,,,
2002,SB,C,3,254,,187,,
2002,SB,C,3,255,,,,
2002,CASS,T,1,1,,,,
2002,CASS,T,1,2,,,,
2002,CASS,T,1,3,,,,
2002,CASS,T,1,4,,185,,197
2002,CASS,T,1,5,179,197,,212
2002,CASS,C,1,1,182,204,,
2002,CASS,C,1,2,,,,
2002,CASS,C,1,3,,,,
2002,CASS,C,1,4,,,,
2002,CASS,C,1,5,,,,
2002,CASS,T,2,1,,,,
2002,CASS,T,2,2,,,,
2002,CASS,T,2,3,,185,,212
2002,CASS,T,2,4,,,,
2002,CASS,T,2,5,,,,
2002,CASS,C,2,1,,,,
2002,CASS,C,2,2,,,,
2002,CASS,C,2,3,,,,
2002,CASS,C,2,4,,,,
2002,CASS,C,2,5,174,188,,197
2002,CASS,T,3,1,,,,
2002,CASS,T,3,2,,,,
2002,CASS,T,3,3,,,,
2002,CASS,T,3,4,,,,
2002,CASS,T,3,5,,,,
2002,CASS,C,3,1,,,,
2002,CASS,C,3,2,,,,
2002,CASS,C,3,3,,,,
2002,CASS,C,3,4,,,,
2002,CASS,C,3,5,182,188,,204
2002,CASS,T,4,1,,,,
2002,CASS,T,4,2,,,,
2002,CASS,T,4,3,,,,
2002,CASS,T,4,4,,,,
2002,CASS,T,4,5,,,,
2002,CASS,C,4,1,174,185,,197
2002,CASS,C,4,2,179,185,,204
2002,CASS,C,4,3,,,,
2002,CASS,C,4,4,,,,
2002,CASS,C,4,5,,,,
2002,CASS,T,5,1,,,,
2002,CASS,T,5,2,,,,
2002,CASS,T,5,3,,,,
2002,CASS,T,5,4,,,,
2002,CASS,T,5,5,171,182,,197
2002,CASS,C,5,1,171,185,,197
2002,CASS,C,5,2,179,185,,197
2002,CASS,C,5,3,,,,
2002,CASS,C,5,4,,,,
2002,CASS,C,5,5,171,182,,197
2002,CASS,T,6,1,,,,
2002,CASS,T,6,2,,,,
2002,CASS,T,6,3,,,,
2002,CASS,T,6,4,,,,
2002,CASS,T,6,5,,,,
2002,CASS,C,6,1,,,,
2002,CASS,C,6,2,,,,
2002,CASS,C,6,3,,,,
2002,CASS,C,6,4,,,,
2002,CASS,C,6,5,,,,
2002,CASS,C,6,5a,179,185,,197
2002,CASS,T,7,1,,,,
2002,CASS,T,7,2,,,,
2002,CASS,T,7,3,174,191,,
2002,CASS,T,7,4,171,185,,197
2002,CASS,T,7,5,,,,
2002,CASS,C,7,1,,,,
2002,CASS,C,7,2,,,,
2002,CASS,C,7,3,,,,
2002,CASS,C,7,4,174,188,,197
2002,CASS,C,7,5,,,,
2002,CASS,T,8,1,,,,
2002,CASS,T,8,2,,182,,194
2002,CASS,T,8,3,,,,
2002,CASS,T,8,4,,,,
2002,CASS,T,8,5,,182,,197
2002,CASS,C,8,1,171,185,,204
2002,CASS,C,8,2,,,,
2002,CASS,C,8,3,,,,
2002,CASS,C,8,4,,,,
2002,CASS,C,8,5,,,,
2002,CASS,T,9,1,,,,
2002,CASS,T,9,2,,,,
2002,CASS,T,9,3,168,182,,197
2002,CASS,T,9,4,,,,
2002,CASS,T,9,5,171,185,,197
2002,CASS,C,9,1,,,,
2002,CASS,C,9,2,,,,
2002,CASS,C,9,3,,,,
2002,CASS,C,9,4,,,,
2002,CASS,C,9,5,182,191,,204
2002,CASS,T,10,1,,,,
2002,CASS,T,10,2,,,,
2002,CASS,T,10,3,,,,
2002,CASS,T,10,4,,,,
2002,CASS,T,10,5,171,185,,197
2002,CASS,C,10,1,,,,
2002,CASS,C,10,2,,,,
2002,CASS,C,10,3,,,,
2002,CASS,C,10,4,,,,
2002,CASS,C,10,5,,,,
2002,CASS,T,11,1,182,197,,
2002,CASS,T,11,2,,,,
2002,CASS,T,11,3,,,,
2002,CASS,T,11,4,,,,
2002,CASS,T,11,5,,,,
2002,CASS,C,11,1,,,,
2002,CASS,C,11,2,,,,
2002,CASS,C,11,3,,,,
2002,CASS,C,11,4,,,,
2002,CASS,C,11,5,,,,
2002,CASS,T,12,1,,,,
2002,CASS,T,12,2,,,,
2002,CASS,T,12,3,,,,
2002,CASS,T,12,4,,,,
2002,CASS,T,12,5,179,185,,197
2002,CASS,C,12,1,,,,
2002,CASS,C,12,2,,,,
2002,CASS,C,12,3,,,,
2002,CASS,C,12,4,,,,
2002,CASS,C,12,5,174,185,,197
2002,CASS,T,13,1,,,,
2002,CASS,T,13,2,,,,
2002,CASS,T,13,3,,,,
2002,CASS,T,13,4,174,185,,206
2002,CASS,T,13,5,,,,
2002,CASS,C,13,1,171,188,,206
2002,CASS,C,13,2,,,,
2002,CASS,C,13,3,,,,
2002,CASS,C,13,4,,,,
2002,CASS,C,13,5,,,,
2002,CASS,T,14,1,,,,
2002,CASS,T,14,2,,,,
2002,CASS,T,14,3,,,,
2002,CASS,T,14,4,,,,
2002,CASS,T,14,5,,,,
2002,CASS,C,14,1,,,,
2002,CASS,C,14,2,,,,
2002,CASS,C,14,3,,,,
2002,CASS,C,14,4,,,,
2002,CASS,C,14,5,,,,
2002,CASS,T,15,1,,,,
2002,CASS,T,15,2,,,,
2002,CASS,T,15,3,171,185,,206
2002,CASS,T,15,4,,,,
2002,CASS,T,15,5,,182,,197
2002,CASS,C,15,1,,,,
2002,CASS,C,15,2,,179,,188
2002,CASS,C,15,3,,,,
2002,CASS,C,15,4,,,,
2002,CASS,C,15,5,,,,
2002,CASS,T,16,1,,,,
2002,CASS,T,16,2,,182,,191
2002,CASS,T,16,3,,,,
2002,CASS,T,16,4,,,,
2002,CASS,T,16,5,,185,,197
2002,CASS,C,16,1,,,,
2002,CASS,C,16,2,,,,
2002,CASS,C,16,3,171,185,,204
2002,CASS,C,16,4,,,,
2002,CASS,C,16,5,,,,
2002,CASS,T,17,1,,,,
2002,CASS,T,17,2,171,188,,204
2002,CASS,T,17,3,,,,
2002,CASS,T,17,4,,,,
2002,CASS,T,17,5,,,,
2002,CASS,C,17,1,,,,
2002,CASS,C,17,2,,,,
2002,CASS,C,17,3,,,,
2002,CASS,C,17,4,,,,
2002,CASS,C,17,5,,,,
2002,CASS,T,18,1,,,,
2002,CASS,T,18,2,174,185,,206
2002,CASS,T,18,3,179,185,,197
2002,CASS,T,18,4,,,,
2002,CASS,T,18,5,174,185,,206
2002,CASS,C,18,1,,,,
2002,CASS,C,18,2,174,188,,206
2002,CASS,C,18,3,,,,
2002,CASS,C,18,4,,,,
2002,CASS,C,18,5,,,,
2002,DRY,T,1,1,,,,
2002,DRY,T,1,2,,,,
2002,DRY,T,1,3,171,182,,191
2002,DRY,T,1,4,,,,
2002,DRY,T,1,5,,,,
2002,DRY,C,1,1,,,,
2002,DRY,C,1,2,,,,
2002,DRY,C,1,3,,,,
2002,DRY,C,1,4,,,,
2002,DRY,C,1,5,188,206,,
2002,DRY,T,2,1,,,,
2002,DRY,T,2,2,,,,
2002,DRY,T,2,3,,,,
2002,DRY,T,2,4,,,,
2002,DRY,T,2,5,,,,
2002,DRY,C,2,1,171,185,,206
2002,DRY,C,2,2,171,188,,206
2002,DRY,C,2,3,171,188,,197
2002,DRY,C,2,4,,,,
2002,DRY,C,2,5,171,185,,197
2002,DRY,T,3,1,,,,
2002,DRY,T,3,2,,,,
2002,DRY,T,3,3,174,182,,206
2002,DRY,T,3,4,,,,
2002,DRY,T,3,5,,,,
2002,DRY,C,3,1,,,,
2002,DRY,C,3,2,,,,
2002,DRY,C,3,3,191,206,,
2002,DRY,C,3,4,,,,
2002,DRY,C,3,5,,,,
2002,DRY,T,4,1,,,,
2002,DRY,T,4,2,,,,
2002,DRY,T,4,3,,,,
2002,DRY,T,4,4,,,,
2002,DRY,T,4,5,,,,
2002,DRY,C,4,1,,,,
2002,DRY,C,4,2,,,,
2002,DRY,C,4,3,,,,
2002,DRY,C,4,4,,,,
2002,DRY,C,4,5,171,185,,197
2002,DRY,T,5,1,174,191,,206
2002,DRY,T,5,2,,,,
2002,DRY,T,5,3,,,,
2002,DRY,T,5,4,,,,
2002,DRY,T,5,5,,,,
2002,DRY,C,5,1,,,,
2002,DRY,C,5,2,,,,
2002,DRY,C,5,3,,,,
2002,DRY,C,5,4,179,191,,
2002,DRY,C,5,5,,,,
2002,DRY,T,6,1,,,,
2002,DRY,T,6,2,,,,
2002,DRY,T,6,3,,,,
2002,DRY,T,6,4,,,,
2002,DRY,T,6,5,,,,
2002,DRY,C,6,1,,,,
2002,DRY,C,6,2,,,,
2002,DRY,C,6,3,,,,
2002,DRY,C,6,4,,,,
2002,DRY,C,6,5,,,,
2002,DRY,T,7,1,,,,
2002,DRY,T,7,2,,,,
2002,DRY,T,7,3,,,,
2002,DRY,T,7,4,191,,,
2002,DRY,T,7,5,,,,
2002,DRY,C,7,1,171,185,,206
2002,DRY,C,7,2,,,,
2002,DRY,C,7,3,,,,
2002,DRY,C,7,4,,,,
2002,DRY,C,7,5,174,185,,197
2002,DRY,T,8,1,,,,
2002,DRY,T,8,2,,,,
2002,DRY,T,8,3,197,,,
2002,DRY,T,8,4,,,,
2002,DRY,T,8,5,,,,
2002,DRY,C,8,1,,,,
2002,DRY,C,8,2,,,,
2002,DRY,C,8,3,,,,
2002,DRY,C,8,4,,,,
2002,DRY,C,8,5,,,,
2002,DRY,T,9,1,,,,
2002,DRY,T,9,2,,,,
2002,DRY,T,9,3,,,,
2002,DRY,T,9,4,174,191,,212
2002,DRY,T,9,5,174,,,
2002,DRY,C,9,1,,,,
2002,DRY,C,9,2,,,,
2002,DRY,C,9,3,,,,
2002,DRY,C,9,4,,,,
2002,DRY,C,9,5,,,,
2002,DRY,T,10,1,,,,
2002,DRY,T,10,2,,,,
2002,DRY,T,10,3,,,,
2002,DRY,T,10,4,,,,
2002,DRY,T,10,5,,,,
2002,DRY,C,10,1,,,,
2002,DRY,C,10,2,,,,
2002,DRY,C,10,3,,,,
2002,DRY,C,10,4,,,,
2002,DRY,C,10,5,,,,
2001,CASS,C,1,1,,,,
2001,CASS,C,1,2,,,,
2001,CASS,C,1,3,,,,
2001,CASS,C,1,4,,,,
2001,CASS,C,1,5,,,,
2001,CASS,C,2,1,,,,
2001,CASS,C,2,2,,,,
2001,CASS,C,2,3,,,,
2001,CASS,C,2,4,,,,
2001,CASS,C,2,5,,,,
2001,CASS,C,3,1,,,,
2001,CASS,C,3,2,,,,
2001,CASS,C,3,3,182,200,,200
2001,CASS,C,3,4,,,,
2001,CASS,C,3,5,182,200,,213
2001,CASS,C,4,1,,,,
2001,CASS,C,4,2,,,,
2001,CASS,C,4,3,,,,
2001,CASS,C,4,4,,,,
2001,CASS,C,4,5,,,,
2001,CASS,C,5,1,,,,
2001,CASS,C,5,2,,,,
2001,CASS,C,5,3,,,,
2001,CASS,C,5,4,,,,
2001,CASS,C,5,5,,,,
2001,CASS,C,6,1,,,,
2001,CASS,C,6,2,,,,
2001,CASS,C,6,3,191,200,,213
2001,CASS,C,6,4,,,,
2001,CASS,C,6,5,,,,
2001,CASS,C,7,1,,,,
2001,CASS,C,7,2,,,,
2001,CASS,C,7,3,,,,
2001,CASS,C,7,4,,,,
2001,CASS,C,7,5,,,,
2001,CASS,C,8,1,182,200,,213
2001,CASS,C,8,2,,,,
2001,CASS,C,8,3,,,,
2001,CASS,C,8,4,,,,
2001,CASS,C,8,5,,,,
2001,CASS,C,9,1,,,,
2001,CASS,C,9,2,,,,
2001,CASS,C,9,3,182,194,,213
2001,CASS,C,9,4,,,,
2001,CASS,C,9,5,,,,
2001,CASS,C,10,1,182,194,,206
2001,CASS,C,10,2,,,,
2001,CASS,C,10,3,,,,
2001,CASS,C,10,4,,,,
2001,CASS,C,10,5,,,,
2001,CASS,C,11,1,188,200,,213
2001,CASS,C,11,2,,,,
2001,CASS,C,11,3,,,,
2001,CASS,C,11,4,,,,
2001,CASS,C,11,5,,,,
2001,CASS,C,12,1,,,,
2001,CASS,C,12,2,,,,
2001,CASS,C,12,3,179,194,,206
2001,CASS,C,12,4,,,,
2001,CASS,C,12,5,,,,
2001,CASS,C,13,1,,,,
2001,CASS,C,13,2,,,,
2001,CASS,C,13,3,,,,
2001,CASS,C,13,4,,,,
2001,CASS,C,13,5,188,200,,213
2001,CASS,C,14,1,,,,
2001,CASS,C,14,2,,,,
2001,CASS,C,14,3,,,,
2001,CASS,C,14,4,,,,
2001,CASS,C,14,5,185,194,,206
2001,CASS,C,15,1,179,,,
2001,CASS,C,15,2,,,,
2001,CASS,C,15,3,,,,
2001,CASS,C,15,4,179,,,
2001,CASS,C,15,5,,,,
2001,CASS,C,16,1,,,,
2001,CASS,C,16,2,,,,
2001,CASS,C,16,3,,,,
2001,CASS,C,16,4,,,,
2001,CASS,C,16,5,,,,
2001,CASS,C,17,1,,,,
2001,CASS,C,17,2,,,,
2001,CASS,C,17,3,,,,
2001,CASS,C,17,4,179,185,,200
2001,CASS,C,17,5,,,,
2001,CASS,C,18,1,,,,
2001,CASS,C,18,2,,,,
2001,CASS,C,18,3,,,,
2001,CASS,C,18,4,,,,
2001,CASS,C,18,5,,,,
2001,CASS,T,1,1,,,,
2001,CASS,T,1,2,182,200,,206
2001,CASS,T,1,3,,,,
2001,CASS,T,1,4,,,,
2001,CASS,T,1,5,,,,
2001,CASS,T,2,1,,,,
2001,CASS,T,2,2,,,,
2001,CASS,T,2,3,,,,
2001,CASS,T,2,4,,,,
